,feicao_id,name,operador,titularida,categoria,tipo_grupo,tipo,cadastro,sigla_esta,nome_bacia,nome_bloco,sigla_camp,nome_campo,ambiente,ogr_fid,pos_anp,reclassifi,situacao,dat_inicio,dat_termin,dat_conclu,lat_4c,long_4c,latitude,longitude,datum_hori,tipo_coord,direcao,prof_vert,prof_sond,prof_medid,ref_profun,mesa_rotat,cota_altim,lamina_dag,datum_vert,uni_estrat,geo_grup_f,geo_form_f,geo_memb_f,cdpe,agp,pc,pag,p_conven,dur_perfur,p_digitais,p_process,p_espec,a_lateral,sismica,tempo_prof,dados_dire,teste_cabo,teste_form,canhoneio,testemunho,geoquimica,sig_sonda,nome_sonda,at_presal,creation_d,modificati,camada_id,geometry
83,1351165,9-JUB-8D-ESS,Petrobras,Público,Especial,especial,Explotatório,34281023946,ES,Campos,BC-60,JUB,JUBARTE,M,25309,S,INDEFINIDO,ABANDONADO PERMANENTEMENTE,05/06/2009,24/07/2009,31/07/2009,,,,,SIRGAS2000,Definitiva,Direcional,2818,0,3802,MR,19,1299,1299,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-60,ENSCO 6003,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0326 -21.2452)
84,1351701,1-BRSA-33-ESS,Petrobras,Público,Pioneiro,exploratorio,Exploratório,34281019161,ES,Campos,BC-60,JUB,JUBARTE,M,25299,S,DESCOBRIDOR DE CAMPO COM PETRÓLEO,ABANDONADO PERMANENTEMENTE,19/12/2000,18/01/2001,19/02/2001,,,,,SIRGAS2000,Definitiva,Vertical,3859,3885,3885,MR,25,1246,1246,NM,,,,,Existe,Existe,Existe,,Existe,Existe,Existe,,,,,,Existe,,,,,,SS-53,NOBLE PAUL WOLF,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0507 -21.2498)
85,1351847,1-BRSA-171-ESS,Petrobras,Público,Pioneiro,exploratorio,Exploratório,34281020220,ES,Campos,BC-60,JUB,JUBARTE,M,25466,S,DESCOBRIDOR DE CAMPO COM PETRÓLEO E GÁS NATURAL,ABANDONADO PERMANENTEMENTE,02/11/2002,13/11/2002,11/12/2002,,,,,SIRGAS2000,Definitiva,Vertical,0,2950,0,MR,14,1478,1478,NM,,,,,Existe,Existe,Existe,,Existe,,,,,,Existe,,Existe,,Existe,,,Existe,SS-53,NOBLE PAUL WOLF,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9589 -21.1914)
86,1351908,3-BRSA-277-ESS,Petrobras,Público,Extensão,exploratorio,Exploratório,34281020929,ES,Campos,BC-60,JUB,JUBARTE,M,25376,S,EXTENSÃO PARA PETRÓLEO,ABANDONADO PERMANENTEMENTE,30/05/2004,00/01/1900,25/06/2004,,,,,SIRGAS2000,Definitiva,Vertical,2947,2972,2972,MR,25,1291,1291,NM,,,,,Existe,Existe,Existe,,Existe,Existe,Existe,,Existe,,Existe,,Existe,,,,,,SS-53,NOBLE PAUL WOLF,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0263 -21.3273)
87,1352284,6-BRSA-497-ESS,Petrobras,Público,Jazida Mais Profunda,exploratorio,Exploratório,34281022329,ES,Campos,BC-60,JUB,JUBARTE,M,25463,S,PORTADOR DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,14/05/2007,09/09/2007,08/10/2007,,,,,SIRGAS2000,Definitiva,Vertical,4997,5019,5019,MR,19,1494,1494,NM,,,,,Existe,Existe,Existe,Existe,Existe,Existe,,,,Existe,Existe,,Existe,Existe,Existe,,,Existe,SS-61,ENSCO 6004,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9505 -21.1969)
88,1352619,9-BFR-8D-ESS,Petrobras,Público,Especial,especial,Exploratório,34281026872,ES,Campos,BC-60,JUB,JUBARTE,M,25447,S,OBSERVAÇÃO,ABANDONADO PERMANENTEMENTE,23/01/2013,17/02/2013,23/02/2013,,,,,SIRGAS2000,Definitiva,Direcional,2875.1,2894,2894,MR,32,1474,1474,NM,,Campos,Carapebus,,Existe,,,Existe,Existe,Existe,,,,,,,Existe,Existe,,,,,NS-29,CAROLINA,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9608 -21.213)
89,1355085,9-JUB-5-ESS,Petrobras,Público,Especial,especial,Explotatório,34281020901,ES,Campos,BC-60,JUB,JUBARTE,M,25306,S,OBSERVAÇÃO,ABANDONADO PERMANENTEMENTE,05/05/2004,00/01/1900,15/07/2004,,,,,SIRGAS2000,Definitiva,Vertical,3021.4,3045,3046,MR,24,1283,1283,NM,,,,,Existe,Existe,,,Existe,Existe,Existe,,,,Existe,,Existe,Existe,,,Existe,,NS-22,DEEPWATER FRONTIER,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0376 -21.2462)
90,1355952,9-JUB-26D-ESS,Petrobras,Público,Especial,especial,Explotatório,34281025432,ES,Campos,BC-60,JUB,JUBARTE,M,25316,S,OBSERVAÇÃO,ABANDONADO PERMANENTEMENTE,28/03/2011,26/04/2011,29/04/2011,,,,,SIRGAS2000,Definitiva,Direcional,2835,3240,3240,MR,19,1314,1314,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-61,ENSCO 6004,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0273 -21.2411)
91,1356030,8-BFR-5HP-ESS,Petrobras,Público,Injeção,producao,Explotatório,34281024816,ES,Campos,BC-60,JUB,JUBARTE,M,25436,S,INJEÇÃO DE ÁGUA,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,09/06/2010,19/08/2010,31/12/2010,,,,,SIRGAS2000,Definitiva,Horizontal,2824.1,4071,4070,MR,19,1467,1467,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-57,ENSCO 6002,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9601 -21.2245)
92,1356031,7-JUB-16HP-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281025029,ES,Campos,BC-60,JUB,JUBARTE,M,25308,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,06/09/2010,13/11/2010,09/03/2011,,,,,SIRGAS2000,Definitiva,Horizontal,2819,3998,3998,MR,19,1299,1299,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-61,ENSCO 6004,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0322 -21.2506)
93,1356032,8-JUB-25HA-ESS,Petrobras,Público,Injeção,producao,Explotatório,34281025374,ES,Campos,BC-60,JUB,JUBARTE,M,25317,S,INJEÇÃO DE ÁGUA,INJETANDO,20/02/2011,25/02/2011,14/10/2011,,,,,SIRGAS2000,Definitiva,Horizontal,2889,4498,4498,MR,19,1315,1315,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,SS-60,ENSCO 6003,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0262 -21.2429)
94,1356077,8-CHT-10H-ESS,Petrobras,Público,Injeção,producao,Explotatório,34281024735,ES,Campos,BC-60,JUB,JUBARTE,M,25469,S,INJEÇÃO DE ÁGUA,ABANDONADO PERMANENTEMENTE,25/04/2010,12/07/2010,15/07/2010,,,,,SIRGAS2000,Definitiva,Horizontal,2876,2895,3522,MR,19,1472,1472,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-60,ENSCO 6003,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9677 -21.1792)
95,1356078,7-BFR-7-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281026544,ES,Campos,BC-60,JUB,JUBARTE,M,25439,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,23/09/2012,17/04/2013,11/07/2013,,,,,SIRGAS2000,Definitiva,Vertical,4613.5,4647,4647,MR,26,1448,1448,NM,,,,,Existe,,,Existe,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,SS-79,LONE STAR,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9699 -21.2236)
96,1356172,7-BFR-3HP-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281024621,ES,Campos,BC-60,JUB,JUBARTE,M,25465,S,OUTRAS FINALIDADES,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,09/03/2010,27/04/2010,27/08/2010,,,,,SIRGAS2000,Definitiva,Horizontal,2773.29,4124,4142,MR,19,1512,1512,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,SS-61,ENSCO 6004,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9381 -21.1929)
97,1356320,7-JUB-49-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281027861,ES,Campos,,JUB,JUBARTE,M,25389,S,INJEÇÃO DE ÁGUA,FECHADO,31/10/2014,08/04/2015,29/07/2016,,,,,SIRGAS2000,Definitiva,Vertical,4684,4696,4696,MR,12,1330,1330,NM,,Lagoa Feia,Macabu,,Existe,,,Existe,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,Existe,,NS-09,S. C. LANCER,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0235 -21.2836)
98,1356321,7-JUB-51H-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281027634,ES,Campos,,JUB,JUBARTE,M,25322,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,02/06/2014,11/07/2014,08/11/2014,,,,,SIRGAS2000,Definitiva,Horizontal,2829.9,4060,4060,MR,24,1336,1336,NM,,Campos,Carapebus,,Existe,,,Existe,,Existe,,,,,,,Existe,Existe,,,,,SS-49,SEDCO 707,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.019 -21.2512)
99,1356322,7-JUB-53H-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281027742,ES,Campos,,JUB,JUBARTE,M,25294,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,27/08/2014,30/09/2014,22/01/2015,,,,,SIRGAS2000,Definitiva,Horizontal,2799,4039,4039,MR,24,1237,1237,NM,,Campos,Carapebus,,Existe,,,Existe,,Existe,,,,,,,Existe,Existe,,,,,SS-49,SEDCO 707,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.059 -21.2606)
100,1356742,7-BAZ-4-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281025550,ES,Campos,BC-60,JUB,JUBARTE,M,25091,S,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,02/06/2011,24/09/2011,05/09/2012,,,,,SIRGAS2000,Definitiva,Vertical,4625.6,4647,4647,MR,19,1331,1331,NM,,,,,Existe,,,,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,SS-56,ENSCO 6001,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0111 -21.3201)
101,1356743,7-BAZ-6-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281025654,ES,Campos,BC-60,JUB,JUBARTE,M,25092,S,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO PERMANENTEMENTE,18/06/2011,27/12/2011,25/04/2012,,,,,SIRGAS2000,Definitiva,Vertical,4685,4704,4704,MR,19.5,1374,1374,NM,,,,,Existe,,,,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,SS-56,ENSCO 6001,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0072 -21.3114)
102,1356881,7-CHT-7HP-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281024152,ES,Campos,BC-60,JUB,JUBARTE,M,25462,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,02/09/2009,19/09/2009,03/02/2010,,,,,SIRGAS2000,Definitiva,Horizontal,2623,3950,3950,MR,12,1470,1470,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,NS-09,S. C. LANCER,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9622 -21.1986)
103,1356882,7-JUB-31H-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281025451,ES,Campos,BC-60,JUB,JUBARTE,M,25325,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,09/04/2011,07/11/2011,23/12/2011,,,,,SIRGAS2000,Definitiva,Horizontal,2842,4149,4149,MR,19,1350,1350,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-60,ENSCO 6003,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.014 -21.2472)
104,1356883,8-JUB-23HB-ESS,Petrobras,Público,Injeção,producao,Explotatório,34281025313,ES,Campos,BC-60,JUB,JUBARTE,M,25292,S,INJEÇÃO DE ÁGUA,INJETANDO,24/01/2011,03/02/2011,11/10/2011,,,,,SIRGAS2000,Definitiva,Horizontal,2937,4245,4245,MR,19,1224,1224,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-57,ENSCO 6002,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0666 -21.2549)
105,1356884,8-JUB-47D-ESS,Petrobras,Público,Injeção,producao,Explotatório,34281027859,ES,Campos,,JUB,JUBARTE,M,25387,S,INJEÇÃO DE ÁGUA,INJETANDO,10/10/2014,24/05/2015,15/07/2015,,,,,SIRGAS2000,Definitiva,Direcional,4816.4,4924,4924,MR,23,1295,1295,NM,,Lagoa Feia,Macabu,,Existe,,,Existe,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,SS-79,LONE STAR,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0419 -21.2851)
106,1356944,7-JUB-18HP-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281025074,ES,Campos,BC-60,JUB,JUBARTE,M,25297,S,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,26/09/2010,16/10/2010,02/12/2010,,,,,SIRGAS2000,Definitiva,Horizontal,2865,4056,4056,MR,19,1266,1266,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-61,ENSCO 6004,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.048 -21.2663)
107,1356945,7-BFR-13H-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281027910,ES,Campos,BC-60,JUB,JUBARTE,M,25454,S,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,06/11/2014,05/03/2015,10/03/2016,,,,,SIRGAS2000,Definitiva,Horizontal,2815.67,3951,3951,MR,12,1469,1469,NM,,Campos,Ubatuba,,Existe,,,Existe,Existe,Existe,,,,,,,Existe,Existe,,,,,NS-09,S. C. LANCER,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9634 -21.2071)
108,1356984,7-JUB-45-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281027217,ES,Campos,,JUB,JUBARTE,M,25167,S,PRODUTOR COMERCIAL DE PETRÓLEO E GÁS NATURAL,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,17/08/2013,08/11/2013,19/02/2014,,,,,SIRGAS2000,Definitiva,Vertical,4627,4660,4660,MR,33,1417,1417,NM,,Lagoa Feia,Macabu,,Existe,,,Existe,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,NS-33,NORBE IX,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9812 -21.244)
109,1357442,7-BAZ-3-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281025364,ES,Campos,BC-60,JUB,JUBARTE,M,25090,S,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,12/02/2011,05/01/2012,17/01/2012,,,,,SIRGAS2000,Definitiva,Vertical,4685,4704,4704,MR,19.5,1302,1302,NM,,,,,Existe,,,,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,SS-56,ENSCO 6001,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0179 -21.3349)
110,1357444,7-JUB-34H-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281025568,ES,Campos,,JUB,JUBARTE,M,25384,S,PRODUTOR COMERCIAL DE PETRÓLEO E GÁS NATURAL,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,11/06/2011,30/05/2012,30/09/2012,,,,,SIRGAS2000,Definitiva,Horizontal,4507.4,4563,4563,MR,19,1290,1290,NM,,,,,Existe,,,,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,SS-56,ENSCO 6001,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0302 -21.2977)
111,1357446,7-BFR-12PA-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281027174,ES,Campos,BC-60,JUB,JUBARTE,M,25448,S,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,17/07/2013,22/09/2013,19/05/2014,,,,,SIRGAS2000,Definitiva,Vertical,4678.75,4717,4717,MR,32,1474,1474,NM,,Lagoa Feia,Macabu,,Existe,,,Existe,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,Existe,,SS-79,LONE STAR,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9607 -21.213)
112,1357674,9-JUB-12D-ESS,Petrobras,Público,Especial,especial,Explotatório,34281024380,ES,Campos,BC-60,JUB,JUBARTE,M,25150,S,,ABANDONADO PERMANENTEMENTE,02/12/2009,03/12/2009,00/01/1900,,,,,SIRGAS2000,Definitiva,Direcional,0,0,0,MR,19,1352,1352,NM,,,,,Existe,,,,,,,,,,,,,,,,,,SS-60,ENSCO 6003,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0118 -21.2479)
113,1357739,7-JUB-54HA-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281028057,ES,Campos,,JUB,JUBARTE,M,25329,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,01/02/2015,06/02/2015,03/05/2015,,,,,SIRGAS2000,Definitiva,Horizontal,2819.4,4116,4116,MR,25,1356,1356,NM,,Campos,Carapebus,,Existe,,,Existe,,Existe,,,,,,,Existe,,,,,,SS-49,SEDCO 707,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0108 -21.2341)
114,1357746,7-JUB-2HPA-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281021441,ES,Campos,BC-60,JUB,JUBARTE,M,25151,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,04/08/2005,00/01/1900,16/09/2005,,,,,SIRGAS2000,Definitiva,Horizontal,0,0,0,MR,26,1367,1367,NM,,,,,Existe,,,,,Existe,,,Existe,,,,Existe,,,,,,SS-55,OCEAN ALLIANCE,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0081 -21.2375)
115,1357747,8-JUB-30HA-ESS,Petrobras,Público,Injeção,producao,Explotatório,34281026718,ES,Campos,BC-60,JUB,JUBARTE,M,25395,S,INJEÇÃO DE ÁGUA,INJETANDO,07/12/2012,04/01/2013,05/02/2013,,,,,SIRGAS2000,Definitiva,Horizontal,2911.3,4437,4437,MR,26,1339,1339,NM,,,,,Existe,,,Existe,Existe,Existe,,,,,,,Existe,Existe,,,,,SS-61,ENSCO 6004,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0258 -21.2706)
116,1357930,7-BAZ-10DA-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281029333,ES,Campos,BC-60,JUB,JUBARTE,M,25094,S,PRODUTOR COMERCIAL DE PETRÓLEO,EM INTERVENÇÃO,04/01/2019,26/03/2019,23/06/2019,,,,,SIRGAS2000,Definitiva,Direcional,4623,4685,4685,MR,27,1376,1376,NM,,Lagoa Feia,Macabu,,Existe,,,,Existe,Existe,,,,Existe,,,Existe,,,,,,SS-85,ODN DELBA III,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0076 -21.3129)
117,1359112,7-JUB-36-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281026530,ES,Campos,,JUB,JUBARTE,M,25164,S,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,14/09/2012,20/03/2013,03/06/2013,,,,,SIRGAS2000,Definitiva,Vertical,4674,4828,4828,MR,26,1390,1390,NM,,,,,Existe,,,Existe,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,SS-55,OCEAN ALLIANCE,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9941 -21.26)
118,1359121,7-JUB-14HA-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281024351,ES,Campos,BC-60,JUB,JUBARTE,M,25320,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,06/11/2009,28/04/2010,29/08/2010,,,,,SIRGAS2000,Definitiva,Horizontal,2841.61,4368,4368,MR,12,1314,1314,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,NS-09,S. C. LANCER,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0286 -21.2356)
119,1359122,7-JUB-33H-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281025490,ES,Campos,BC-60,JUB,JUBARTE,M,25324,S,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,01/05/2011,30/06/2011,25/07/2011,,,,,SIRGAS2000,Definitiva,Horizontal,2855,3971,3971,MR,19,1330,1330,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-57,ENSCO 6002,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0221 -21.235)
120,1359261,7-JUB-9HP-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281024073,ES,Campos,BC-60,JUB,JUBARTE,M,25310,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,31/07/2009,02/02/2010,18/04/2010,,,,,SIRGAS2000,Definitiva,Horizontal,2855,4500,4500,MR,19,1299,1299,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-60,ENSCO 6003,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0326 -21.2452)
121,1359308,7-CHT-5HA-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281023015,ES,Campos,BC-60,JUB,JUBARTE,M,25451,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,05/05/2008,24/07/2008,24/07/2008,,,,,SIRGAS2000,Definitiva,Horizontal,2620,0,3982,MR,12,1451,1451,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,NS-09,S. C. LANCER,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9717 -21.2114)
122,1359312,8-JUB-32H-ESS,Petrobras,Público,Injeção,producao,Explotatório,34281026080,ES,Campos,,JUB,JUBARTE,M,25388,S,INJEÇÃO DE ÁGUA,FECHADO,28/02/2012,02/06/2012,12/08/2012,,,,,SIRGAS2000,Definitiva,Horizontal,3063,4150,4150,MR,19,1222,1222,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,SS-61,ENSCO 6004,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0721 -21.2837)
123,1359313,8-JUB-39-ESS,Petrobras,Público,Injeção,producao,Explotatório,34281026775,ES,Campos,,JUB,JUBARTE,M,25160,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,29/12/2012,08/08/2013,12/08/2014,,,,,SIRGAS2000,Definitiva,Vertical,4687,4702,4706,MR,19,1393,1393,NM,,Lagoa Feia,Macabu,,Existe,,,Existe,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,SS-60,ENSCO 6003,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9954 -21.234)
124,1359363,7-BFR-6-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281024946,ES,Campos,BC-60,JUB,JUBARTE,M,25165,S,OUTRAS FINALIDADES,INJETANDO,02/08/2010,30/09/2010,01/02/2011,,,,,SIRGAS2000,Definitiva,Vertical,4578.7,4607,4607,MR,26,1401,1401,NM,,,,,Existe,,,,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,SS-55,OCEAN ALLIANCE,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9884 -21.2488)
125,1359365,7-JUB-27HP-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281025486,ES,Campos,BC-60,JUB,JUBARTE,M,25315,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,29/04/2011,17/06/2011,09/10/2011,,,,,SIRGAS2000,Definitiva,Horizontal,2794,4010,4010,MR,19,1314,1314,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-60,ENSCO 6003,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0273 -21.2411)
126,1359368,7-CHT-9H-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281024549,ES,Campos,BC-60,JUB,JUBARTE,M,25456,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,11/02/2010,05/04/2010,20/08/2010,,,,,SIRGAS2000,Definitiva,Horizontal,2626.48,3917,3917,MR,19,1470,1470,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-61,ENSCO 6004,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9616 -21.2048)
127,1359373,7-JUB-4HP-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281021177,ES,Campos,BC-60,JUB,JUBARTE,M,25304,S,ABANDONADO POR OUTRAS RAZÕES,PRODUZINDO,21/12/2004,00/01/1900,30/03/2005,,,,,SIRGAS2000,Definitiva,Horizontal,0,4275,4275,MR,26,1280,1280,NM,,,,,Existe,,,,,Existe,,,Existe,,,,Existe,,,,,,SS-55,OCEAN ALLIANCE,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0394 -21.2623)
128,1359374,7-BAZ-8-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281026818,ES,Campos,BC-60,JUB,JUBARTE,M,25173,S,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,12/01/2013,18/08/2013,29/11/2013,,,,,SIRGAS2000,Definitiva,Vertical,4692,4704,4704,MR,12,1448,1448,NM,,Lagoa Feia,Macabu,,Existe,,,Existe,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,NS-09,S. C. LANCER,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9701 -21.2621)
129,1359375,8-JUB-50D-ESS,Petrobras,Público,Injeção,producao,Explotatório,34281027316,ES,Campos,,JUB,JUBARTE,M,25319,S,INJEÇÃO DE ÁGUA,INJETANDO,31/10/2013,29/01/2014,12/08/2014,,,,,SIRGAS2000,Definitiva,Direcional,4873,4936,4936,MR,25,1323,1323,NM,,Lagoa Feia,Macabu,,Existe,,,Existe,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,SS-53,NOBLE PAUL WOLF,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0237 -21.2478)
